TransactionID,AccountNumber,Date,Time,ZipCustomer,VendorType,Device,Amount,Method,Fraud
9D539644-2BA2-45E4-DB88-8CB5E7190DA9,BA620435749332168738,5/10/2021,18:42:50,56356,Retail,POS,325,Debit,0
2D5A9688-DD9D-3E09-29E4-EA7371F7930B,SE6625430445433751405146,5/10/2021,18:36:57,31132,Retail,POS,254,Credit,0
A9849EB5-4AEC-9B67-037A-B692652DD536,FI7783695522463867,5/10/2021,15:06:14,64637,Retail,POS,208,Credit,0
9562BD8E-2334-964A-B039-2BCDDF55AF49,SE6845276964738237772326,5/10/2021,17:18:54,99953,Retail,POS,394,Credit,1
EA51ABE1-BDFC-886F-E3B9-21883AC19E24,LT303606920334823646,5/10/2021,11:30:02,53165,Retail,POS,243,Credit,0
B3239725-B747-3DDA-7A71-156578208437,LB87282192143317918452528658,5/10/2021,6:56:44,99833,Retail,POS,380,Credit,0
3583C3A5-DC17-8542-8FCC-505AE2C53ECB,LU588897746636327574,5/10/2021,14:26:48,39762,Retail,POS,189,Debit,0
7B79E7AE-7DB7-9B1E-0232-C68AC421657D,TR063427446320313861293718,5/10/2021,8:54:42,83873,Retail,POS,335,Debit,0
4C7A79A2-2BCE-5012-5376-E86994C62AA7,MD3584158851342882756726,5/10/2021,19:21:22,86170,Retail,POS,50,Credit,0
3365DB34-7A6B-13DE-8844-54BE77D7E2F7,PS868232371562472164586347231,5/10/2021,2:34:00,56250,Retail,POS,151,Debit,0
AD5C7ECE-B45F-13BA-9E62-B663DA71AA54,NO4836462559621,5/10/2021,16:43:46,47857,Retail,POS,101,Credit,0
F6E05CD7-9DAA-37B4-51BE-2A92B674A693,TN4132348213547551351784,5/10/2021,8:26:11,47772,Retail,POS,307,Credit,0
E82AF7A5-58B1-4B24-A1DB-D2A1E6C287BF,BA822651104757714635,5/10/2021,16:55:02,99943,Retail,POS,325,Debit,0
6C6E12A6-59EE-8E36-89A3-C47B12C4BD3C,VG7246759584125715980666,5/10/2021,11:38:15,11843,Retail,POS,246,Debit,0
C877A0A5-52E7-E15C-EDE3-B04DC7D43F12,PK8166891488744876863028,5/10/2021,21:38:39,71486,Retail,POS,364,Credit,1
E66B2999-A778-4CFD-7C9E-3E1BA62021E4,CY70396245544912628888402885,5/10/2021,5:39:16,22040,Retail,POS,212,Debit,0
86E7C1AE-9D9A-361D-ABAC-04DCBB7C269A,KW7322776445773365735878396957,5/10/2021,23:08:00,63604,Retail,POS,384,Credit,0
17ED1F6E-1463-AA84-AD9C-5C8E3788DBC2,TN1197426255294102603378,5/10/2021,10:56:02,15782,Retail,POS,121,Debit,0
E827278C-E379-A7EE-11D3-4ADCD88B2484,NO4231585042187,5/10/2021,21:58:15,81867,Retail,POS,92,Credit,0
31E0E728-A9E5-0389-29FB-012AEE624458,ME16484260885835127118,5/10/2021,2:20:02,76725,Retail,POS,325,Debit,0
2D121B12-823A-1EAE-092E-597136E813C2,LU848703834282313884,5/10/2021,20:39:25,37063,Retail,POS,3,Credit,0
963EEF4C-AD07-D16A-F98B-B96C73DA266B,IL021527166445085436738,5/10/2021,13:35:06,40809,Retail,POS,399,Credit,0
B1264695-9E78-E685-861D-C8E1D6A84048,LB67661647386327276568258787,5/10/2021,20:55:59,37638,Retail,POS,375,Credit,1
D02D6784-D79A-1CB8-8A6D-E7EE89A50E5E,FI8768682362110493,5/10/2021,22:06:38,39332,Retail,POS,25,Debit,0
4A734ECA-6360-C2AE-CD53-E51D9C42969A,NO8947522449898,5/10/2021,18:19:03,27382,Retail,POS,333,Credit,0
556D1193-4A4D-2B3A-2B91-6E7383556D21,GR6864821112189506341574358,5/10/2021,7:12:02,14546,Retail,POS,311,Credit,0
435D4A40-5580-4128-BBB3-9A5364B44865,GT94435814722797352610373387,5/10/2021,8:01:03,78756,Retail,POS,42,Credit,0
605E6433-AFB0-FD93-15C7-8BD21AE7B97D,IS891155411434878972720282,5/10/2021,21:03:14,73320,Retail,POS,269,Credit,0
1090DD31-7A82-0E43-9DEA-921DD87C911A,DE93741848173175642256,5/10/2021,1:47:48,75567,Retail,POS,169,Credit,0
E7215F46-4B2E-F6D2-63A4-B05B8329D7E1,AL46438396680828454828228217,5/10/2021,22:00:03,31623,Retail,POS,232,Credit,0
A65A73CD-9C7E-1829-6E77-E379F09E64BD,BA769632422866169578,5/10/2021,4:03:10,71621,Retail,POS,390,Debit,1
10716555-9CC0-0B4E-D21F-19A3A9E4C175,KW4218325662598721578848750612,5/10/2021,19:22:58,74231,Retail,POS,116,Debit,0
7DE99BD9-5624-E666-27C5-BE0A81167BFC,AL83137984665627298471763415,5/10/2021,15:25:02,72691,Retail,POS,194,Debit,0
D2C89308-9951-2834-286D-08FEADE2A284,AZ80084034222446896912715665,5/10/2021,11:06:41,81195,Retail,POS,168,Debit,0
A029EE66-9AF9-5B3A-A8B4-A8774C284A7E,AL03535289305288391513975528,5/10/2021,1:12:40,47158,Retail,POS,16,Credit,0
B7D777E6-5DA4-5354-C27B-158DF3717AEA,BG18BDTX12047336931647,5/10/2021,9:50:17,90117,Retail,POS,163,Credit,0
23EB2784-5B3A-EC78-955B-97D1049F91A6,DK5923331172631726,5/10/2021,18:53:21,53982,Retail,POS,302,Credit,0
3FA28C47-C280-7623-12E2-68A0E23C4AF9,IT284RRVRI18581556123689632,5/10/2021,6:47:22,51572,Retail,POS,59,Debit,0
6010149D-9DEB-AD52-A56A-7F06C4E99562,GE97321154497112333776,5/10/2021,16:43:58,99644,Retail,POS,347,Credit,1
F741CC90-E0F1-F293-45B6-2711D96CC3C7,MK77224429255494526,5/10/2021,1:57:16,76424,Retail,POS,46,Debit,0
7E824EFE-07AF-21AC-0DDB-6D6BE27799A8,PS904526216641003839026635454,5/10/2021,16:33:53,66996,Retail,POS,225,Debit,0
FFD716A6-A9E9-CA96-47D3-4C2C4759DFD1,AE775827183820656472662,5/10/2021,6:41:47,82628,Retail,POS,143,Debit,0
685772DC-A476-9E78-F82F-E065D99490D2,ME88113875734452747654,5/10/2021,23:11:09,52137,Retail,POS,184,Credit,1
84A6EA05-7528-7906-46E1-9824E9B528C1,SI85687700647678617,5/10/2021,16:26:13,73316,Retail,POS,43,Debit,0
76509528-D070-B744-2672-9369513BA102,AE027688505128626643721,5/10/2021,1:01:38,98218,Retail,POS,26,Debit,0
4850F31F-6AD4-707A-B84E-AC8EBB5BDD12,BA442913488039175922,5/10/2021,21:10:26,15603,Retail,POS,337,Credit,1
1D72F44E-778C-13CB-5DCA-DC46EE9687E0,VG6159173881951887517343,5/10/2021,4:26:05,27767,Retail,POS,189,Credit,0
6B66FF51-958D-BC86-B87E-4349D57AF671,AL36814386745385075474320456,5/10/2021,23:18:44,44878,Retail,POS,41,Credit,0
65A22168-9B3A-8E9C-C37D-1F354D7EE685,SI43593742467460137,5/10/2021,12:48:20,27429,Retail,POS,98,Debit,0
984EBAD0-17A3-846D-7647-CDD27577ADF4,LT232642759695819102,5/10/2021,22:18:32,99612,Retail,POS,72,Debit,0
43599652-86B5-4C5C-9609-139D93BD3F6E,VG6162457428023212744242,5/10/2021,17:02:16,71893,Retail,POS,32,Debit,0
543601F1-7557-9373-17EB-CC7BA931C992,MD0241303888177813891777,5/10/2021,23:11:14,48612,Retail,POS,89,Debit,0
47A83923-EC8B-9324-9C9B-BAF3E5517355,CR5884472471284747476,5/10/2021,0:35:54,42697,Retail,POS,10,Debit,0
3BD25671-D76D-043B-B45B-BBE51A6C27E1,ME78715312439374234514,5/10/2021,7:27:35,90374,Retail,POS,18,Debit,0
12CCD3D2-1FE8-B13B-FD42-2EAB1CBAFA66,VG8816564611750147941491,5/10/2021,10:50:20,23769,Retail,POS,11,Debit,0
22D1278D-55CA-93F8-43D7-2876C6E0D45B,NL40EYDT4762458158,5/10/2021,2:31:49,82728,Retail,POS,224,Credit,0
AE21CA4E-510C-A949-4461-53A4069F8282,PT77339473651538728510583,5/10/2021,12:02:41,99575,Retail,POS,183,Credit,0
24CEC19D-B3D5-8A1A-52C6-1B4D77837B02,IL978672504978376198567,5/10/2021,9:13:10,74726,Retail,POS,183,Credit,0
EB5939F5-E7A3-9428-DADA-ABD3D1B68598,LT457366269367743434,5/10/2021,8:39:55,34708,Retail,POS,118,Credit,0
BC5DA4D5-4354-5801-A4BB-A372DC6A234E,PS412565262033928865378438553,5/10/2021,9:50:06,18184,Retail,POS,148,Debit,0
00573E21-0EB1-7BE9-2925-ECAA64E48C41,SE2080330373618102862732,5/10/2021,20:33:18,63177,Retail,POS,294,Debit,0
2574EC9E-542B-6CAE-5D5A-570D0DDBB7F3,DO43543799352144754926461135,5/10/2021,19:58:48,61120,Retail,POS,340,Credit,0
DE3B3DBE-1A3A-59F8-91FF-49CD2595B5F0,IE41HVUU48087758566838,5/10/2021,11:01:40,38677,Retail,POS,223,Credit,0
B20B53C2-8B1E-D5DC-922C-8BE7B86E096F,MC7466346667983417585241795,5/10/2021,8:27:01,51246,Retail,POS,369,Debit,0
C788D214-D94F-9AD5-45D7-BE01291D14EE,BH16581721295576453423,5/10/2021,10:43:32,72344,Retail,POS,101,Credit,0
D05CAB43-9B6B-2703-91ED-A8CEE5E731A0,LU237479801382516224,5/10/2021,23:07:18,42763,Retail,POS,148,Debit,0
A54E56C3-D55E-C54D-E89F-934DDD5AB316,SA2462238532432524512703,5/10/2021,3:28:27,42229,Retail,POS,247,Debit,0
AB641251-0CE6-3A26-E36A-83C6196EC798,LT287854440358152721,5/10/2021,9:00:50,87758,Retail,POS,166,Debit,0
584514EB-BED5-1661-E9B7-ECBAA787594E,MR8382323322367494537546047,5/10/2021,3:47:34,10143,Retail,POS,305,Credit,0
3F35884C-B7BD-9C3D-65C2-6D9565378CF4,CR7474256344822533763,5/10/2021,21:58:32,36886,Retail,POS,112,Credit,0
AE69947A-9C81-27DA-55E2-4A131A5BE4CC,MC6272933735575366866114231,5/10/2021,20:38:48,44727,Retail,POS,133,Debit,0
D3526AA7-D706-A536-1049-A287057EEEE1,PT22130817537362278412816,5/10/2021,19:11:07,37809,Retail,POS,60,Credit,0
B62A4816-D619-3066-46E8-18D6043C4744,LV81LDWX8496969318684,5/10/2021,14:04:12,27744,Retail,POS,393,Debit,0
195D0174-948B-6222-6D6E-74B30755FC76,MD6364604924424125833801,5/10/2021,13:41:58,71004,Retail,POS,116,Credit,0
E1CED963-8C19-813C-D971-92CAC930E057,CR8878265541325344147,5/10/2021,12:58:11,84196,Retail,POS,238,Debit,0
9AC52778-933F-DBAE-5D75-6F89583703DC,SE8818624328984104623843,5/10/2021,21:27:13,60603,Retail,POS,288,Credit,0
538DDE08-9996-875E-844B-C591C8AAEBC5,NO8597453576136,5/10/2021,2:31:57,22441,Retail,POS,285,Debit,0
5AB3E50D-D527-A3E3-9B98-E319CEA4BEFF,MK89418932677314688,5/10/2021,13:32:08,28633,Retail,POS,101,Credit,0
6B898561-A55D-694A-9E3E-2D128E991465,TR391256728452298017227287,5/10/2021,14:50:18,88291,Retail,POS,106,Debit,0
7C7C0571-F662-C2F3-9ABB-B6E11900CA48,CY25334834851624149561265482,5/10/2021,3:17:25,90931,Retail,POS,203,Credit,0
14A421CC-D1D9-BEB5-93E0-146CA50C6EA5,KZ888779275282363151,5/10/2021,5:31:23,87576,Retail,POS,333,Debit,0
5C282CB7-B9BA-17BA-A9A7-C4255BA621ED,IT668SLWGI88717727601416648,5/10/2021,14:48:22,31745,Retail,POS,51,Debit,0
2AC953EC-E3D2-996D-BA5A-3C77D2C176D3,GT79676820840720741046769162,5/10/2021,10:24:42,55552,Retail,POS,151,Credit,0
13DC46BA-D9AE-FEAB-E46A-BD77E4A4E576,AE104603534548350678676,5/10/2021,20:26:50,93415,Retail,POS,215,Debit,0
1A3FA3D4-324E-650E-A2A3-89B8C9ED12D4,IE29RHHN81042178249734,5/10/2021,13:17:41,86877,Retail,POS,390,Debit,0
E454A677-C494-4927-5D9F-66D4734BE788,BG43KGEP52010237619763,5/10/2021,21:18:11,84587,Retail,POS,374,Credit,0
8A998073-085A-3849-8994-77BCA91E2B8C,AZ06583663854328118477094638,5/10/2021,8:21:41,99603,Retail,POS,20,Credit,0
95D85F43-A944-C2AA-AB3D-55E8BFABA1C7,DK4501425548330864,5/10/2021,17:47:45,28216,Retail,POS,289,Debit,0
516A5729-66AC-9A11-8715-753783AA1BEB,KZ705345392958330779,5/10/2021,23:28:57,74136,Retail,POS,239,Debit,0
ED41AA83-C37D-CC4B-B15E-B1424600B1EC,MD3762361204856334475573,5/10/2021,21:50:10,35364,Retail,POS,168,Credit,0
46B7A985-E91E-37F8-67EF-674369E9AEAC,MK95168334808277236,5/10/2021,20:31:28,27118,Retail,POS,374,Credit,1
95D7E218-15C6-8D76-E70E-2B45418E353C,GR6351430562571698214444174,5/10/2021,4:11:55,62868,Retail,POS,353,Credit,1
E8C05BDE-3193-2CA8-8C22-8D89821F6C5F,AL34807118938159371174180743,5/10/2021,19:01:47,61881,Retail,POS,231,Credit,0
6F6C2259-144C-558B-AE10-4CFCB5813223,MD0629253442333555545632,5/10/2021,11:35:10,88864,Retail,POS,389,Debit,0
B9D61DE8-298A-4B38-5465-911E89D02C1D,HU21167123647771074237941196,5/10/2021,7:21:48,82018,Retail,POS,111,Debit,0
D3A35B66-A7D7-8CF3-EEB3-42DCDCD11CD9,SE8736684606178972412232,5/10/2021,10:27:26,28077,Retail,POS,295,Credit,0
6215159D-CDA5-7BB7-6F27-7B364EE6E05C,LI2314716483087876370,5/10/2021,5:12:52,77541,Retail,POS,393,Debit,0
81752CC4-22EF-31A4-CB89-2B8234DE62D8,CR7876086021109829384,5/10/2021,4:35:26,44825,Retail,POS,288,Credit,0
57CBFF03-4A84-3549-1EC0-992E15993C87,CZ5967343300294498639599,5/10/2021,11:11:23,56299,Retail,POS,198,Debit,0
8D517272-E8DA-B6E6-A273-6ABC41E9EBA4,SA4831232481892819503557,5/10/2021,6:33:27,86709,Retail,POS,366,Credit,1
A45A6A22-3BB4-096D-7884-66C2192999A9,PS345973160112442333454622876,5/10/2021,6:05:09,22504,Retail,POS,246,Debit,0
5CC37DC5-ADED-2569-77A5-89E6AC71B128,SE9870582514515673478833,5/10/2021,1:10:43,72814,Retail,POS,204,Debit,0
D28054DC-39DB-98CC-FB85-396768B3853F,AZ53588255565918198421228255,5/10/2021,13:25:45,94288,Retail,POS,189,Credit,0
61E7AA64-C19B-B1D0-26D8-95B98465A7EE,LU737558875374766803,5/10/2021,23:57:01,99927,Retail,POS,126,Debit,0
C5045731-DA3E-D422-15AE-5D4EDB93036D,KW1566232550853734880811238743,5/10/2021,18:35:33,45683,Retail,POS,396,Credit,0
E77FB813-AB1A-995A-5BE1-59A85524E29D,ES0876071321444647165664,5/10/2021,16:17:43,89707,Retail,POS,41,Credit,0
8D4F420F-EEA0-E2D6-35E7-37AA15F98A91,MC8301371795549904745613466,5/10/2021,0:40:21,86387,Retail,POS,5,Debit,0
AC60E591-D074-CB75-81A8-EB6CA4472CB0,RS77786532354816842167,5/10/2021,6:52:22,87335,Retail,POS,27,Credit,0
98322D6D-2D5E-8C33-394C-1A5CE74E61B7,LT294569527432787588,5/10/2021,19:02:03,89727,Retail,POS,12,Debit,0
94991E92-843F-3A8E-35BB-44C49759976F,SK1506888282417555888038,5/10/2021,5:34:41,36145,Retail,POS,141,Debit,1
4EA498D5-F6DB-7902-9D1D-25101B1179A7,IE84ELWO70832254766975,5/10/2021,18:43:15,32490,Retail,POS,159,Debit,0
AC46D985-E26E-383F-84A0-4E925831668B,MK84111602579150867,5/10/2021,16:10:19,42805,Retail,POS,181,Debit,0
4E6DB451-6494-2C81-35AC-6EE74A5B93A9,CZ7835638718232810818215,5/10/2021,15:40:01,99701,Retail,POS,122,Debit,0
2728EA1C-CB71-5D2D-0755-F6CB5669DBEC,CR3829385018782620235,5/10/2021,3:52:57,71396,Retail,POS,233,Credit,0
2C5BED3D-65E9-8B47-CCB5-BAECE578697B,SE6838024854343446123814,5/10/2021,0:06:37,68146,Retail,POS,338,Credit,0
38E17FEA-E806-A961-44AD-4877BBED4606,SI17241136515825373,5/10/2021,18:31:28,71865,Retail,POS,142,Credit,0
D6771ACC-4C2F-FCF0-77D2-D1CD2AE4A63D,CR4758817158341455808,5/10/2021,5:16:46,73674,Retail,POS,89,Credit,0
3EDE35D7-6F34-84A6-480E-6DA51CF52629,LI6053478016481135556,5/10/2021,1:07:28,57505,Retail,POS,159,Debit,0
30173746-DEB8-A411-8E2D-D3DC6974D161,LU578662623182287494,5/10/2021,23:01:08,31273,Retail,POS,63,Credit,0
DDD4C773-A993-D3E1-B247-8B8D31BC6C37,BE04751132888840,5/10/2021,18:30:43,63304,Retail,POS,19,Debit,0
C86C9BD2-0249-89BB-FBCA-6508562B3E33,AD6310481514437187489274,5/10/2021,10:37:59,56268,Retail,POS,326,Credit,0
5E4ACC4E-EF84-756E-06A6-2AE417A89E04,CY62791223574675328007205938,5/10/2021,3:33:14,71008,Retail,POS,89,Debit,0
DE2BA40F-A697-B35D-47EA-64AEE7A2A994,AE166508547731138322423,5/10/2021,15:28:16,36317,Retail,POS,224,Debit,0
C261BEEE-FCE9-9423-471D-A8138E294A7D,BA536755762012032497,5/10/2021,7:24:08,82924,Retail,POS,273,Debit,0
20636D84-1FF2-56E4-4053-A258EDCBB5ED,BA027729822745277261,5/10/2021,16:58:28,63471,Retail,POS,359,Credit,1
47C218A7-6C3D-7E08-2698-22617D44BB9B,CY69623812118649182685798415,5/10/2021,9:38:34,54503,Retail,POS,277,Credit,0
6725656A-FF2F-2A14-F4CA-9113EB52D3AF,FO0415843312358024,5/10/2021,6:02:19,24645,Retail,POS,277,Debit,0
9221244C-AE7C-8AB0-155F-33896612A81E,HU67132960781031118812273710,5/10/2021,17:56:13,12937,Retail,POS,129,Credit,0
9BAAD396-BAA9-E910-4DF4-D9DB442336F9,FR9834657064671417661204816,5/10/2021,14:05:42,72945,Retail,POS,13,Credit,0
FA878DE5-38FD-802A-CDBA-AC8723367237,LB39553916685272745172884887,5/10/2021,19:48:55,14337,Retail,POS,282,Debit,0
85A270BA-6897-1167-665D-323FB8876423,CH1439134486102888634,5/10/2021,22:46:54,38385,Retail,POS,53,Credit,0
E9B84B33-B30B-1C5E-1070-A10BD2C230C9,HU32868667603714872975331737,5/10/2021,23:23:41,71395,Retail,POS,229,Credit,0
C64A769A-2394-BD35-17AD-6E24CC6B8596,FI3164123558364326,5/10/2021,20:28:39,36913,Retail,POS,383,Credit,1
5CCB611C-157D-F1EC-E87B-628B9CCEBDBD,PT74505195009403549056457,5/10/2021,11:02:09,55367,Retail,POS,83,Debit,0
25EEC9D3-B20D-2B14-D75F-987A21513092,SA6111834152724329685677,5/10/2021,12:47:40,33680,Retail,POS,116,Debit,0
9D931E63-CE02-73B9-9F8C-1952E9BCD92A,DO18724616521805772286715478,5/10/2021,17:56:22,87157,Retail,POS,328,Credit,0
2D17D85C-565B-0B3D-D022-64657892028A,AE027211189472798266752,5/10/2021,13:57:44,22224,Retail,POS,196,Debit,0
BB1A48E1-8CD9-B900-13C6-9BDC112344E6,CR1560831506866924481,5/10/2021,18:43:37,56477,Retail,POS,351,Debit,1
620C9999-24DD-E02A-8A58-853D8E93BFB6,CZ3422285563388614765217,5/10/2021,17:56:57,15362,Retail,POS,174,Debit,0
61BF6A26-8D29-7464-7217-A9C6683E4B2C,IE96IFPM81303324644765,5/10/2021,12:58:47,61763,Retail,POS,59,Credit,0
23DED61A-1BA9-9D89-9D5E-4DB49C2455F7,HR4384176154861712606,5/10/2021,3:45:44,48527,Retail,POS,152,Debit,1
E69162D1-9DD9-5A51-9263-2B7248D757D1,AT053676535835115684,5/10/2021,5:23:12,85118,Retail,POS,232,Credit,0
FAB09AA0-CE36-AD56-606F-3A18BE1DD3B3,FO7965174861667356,5/10/2021,14:21:07,57834,Retail,POS,111,Credit,0
BE9D94B7-DBD6-8C0E-6BCF-56E332DB34B5,GI17QSGN468840540139272,5/10/2021,8:24:25,61353,Retail,POS,228,Credit,0
551470CA-EEDE-9AC6-D4A9-538155485ADE,LV80BFCL5301553666912,5/10/2021,15:29:42,10523,Retail,POS,368,Credit,0
AC1D34DD-9382-392B-37D7-072E3E23A833,SA0653899897172360833733,5/10/2021,11:46:48,39533,Retail,POS,78,Debit,0
E5233638-E939-54E4-A44E-CB33CE6848B3,RS15515275747705503234,5/10/2021,19:23:03,68562,Retail,POS,338,Credit,0
EC3AC56F-6593-16DC-CF66-24E21036A3B9,DK3816938671322184,5/10/2021,4:13:31,82836,Retail,POS,96,Debit,0
67465369-9AD8-EF63-375D-D64498DE3A19,HR9162361317796084133,5/10/2021,17:43:25,35595,Retail,POS,15,Debit,0
65DD7613-90BE-6EA3-6318-8D386BC79247,AE498842137883452439187,5/10/2021,5:44:45,57651,Retail,POS,320,Debit,0
F75A4082-7D6E-C994-C47B-DD82E62C8512,RO37QLRR4691164168989598,5/10/2021,20:19:27,45026,Retail,POS,318,Debit,0
5665914E-4A8E-921C-8526-7898A554D6F9,MU6076546941332855745555293524,5/10/2021,16:29:44,73456,Retail,POS,72,Debit,0
D9F7A871-CE2A-2324-DAF7-D461FD067F40,TN9249557514745701513548,5/10/2021,13:39:47,87350,Retail,POS,209,Credit,1
0824DBA4-2796-22C1-50B1-F681BDA96666,AL83376973832887139145561113,5/10/2021,12:52:12,65348,Retail,POS,390,Debit,0
CC92EB65-ED64-9DDF-4163-409739895D18,FO6932612901726255,5/10/2021,16:28:00,26536,Retail,POS,68,Debit,0
768ABC69-58E1-AEE5-75BA-45C6F545AC38,MC7839287362142943863822615,5/10/2021,9:59:07,35678,Retail,POS,44,Debit,0
2BC6CECB-ED30-C924-98BB-44436CC2D328,AE771426219665724213919,5/10/2021,12:00:16,30372,Retail,POS,272,Credit,0
F549918C-1CD9-4717-8841-9FC1A1A6F24F,LI2871671489214851671,5/10/2021,9:02:19,72548,Retail,POS,198,Debit,0
677621FA-273B-29BD-9681-2371EBE92695,NL53ZBJB4027171748,5/10/2021,19:20:41,79887,Retail,POS,943,Credit,1
762339C1-F353-46DE-9E90-43CF04599245,BG55SIBM11847447558437,5/10/2021,1:21:37,99471,Retail,POS,59,Debit,0
9BB18562-9E4D-A3F9-A844-1DF32748C5AA,BE16866061828431,5/10/2021,13:59:14,72444,Retail,POS,337,Credit,0
B7E56A32-8C87-D33B-4BBE-3D7724A53DCF,BA476287719546443174,5/10/2021,7:24:42,70431,Retail,POS,252,Credit,0
A9256DB3-C755-DED5-2055-6F4E960791FD,CZ3248188568864747656972,5/10/2021,12:19:47,54406,Retail,POS,53,Credit,0
A905CD2A-7BB1-B7EB-C710-163641D95247,MD7129122541448991947601,5/10/2021,21:03:51,41150,Retail,POS,184,Credit,0
6A813311-B995-4FD5-0B77-E2875C7A77B2,HR2439114413157668717,5/10/2021,23:42:22,44573,Retail,POS,330,Debit,0
52D19EB7-7C06-EE49-04E4-75D819381EA6,MD1747006068232284244025,5/10/2021,11:30:07,35353,Retail,POS,9,Debit,0
BE3B31DE-4748-022F-CA4C-643A73503E7E,IL650516116343489616712,5/10/2021,7:18:02,62868,Retail,POS,137,Debit,0
47993265-827A-348C-0743-B625DBC12EE8,DK1185422318671633,5/10/2021,22:52:25,87735,Retail,POS,1298,Credit,1
623DDC47-CAFC-6B5D-2614-D0F821308A11,MD9583111514993061003583,5/10/2021,20:54:50,32355,Retail,POS,373,Debit,0
154D2C75-788D-B8FB-1A25-A8D9C847C8BE,FI6006265534362233,5/10/2021,23:48:06,96581,Retail,POS,49,Debit,0
B8F8D5B8-AD59-D1E8-D5AB-8C81C1971B29,LT025120855432734046,5/10/2021,3:52:28,78894,Retail,POS,250,Debit,0
DC4B8ED8-3199-87CB-7B43-9C01D4DB878B,MK77579588561574270,5/10/2021,21:18:37,66646,Retail,POS,188,Credit,0
83EC3640-F72A-D781-1082-BE6EB8DD3356,GE22184992092380824487,5/10/2021,20:45:53,99211,Retail,POS,389,Debit,0
458B377B-A64B-E2E9-2ECA-D54D8B778009,CZ0765108704234532471287,5/10/2021,22:28:02,86842,Retail,POS,41,Debit,0
E2A7156D-4342-1618-2C69-B5BC59AA55A1,BA905677383758377332,5/10/2021,3:20:00,26334,Retail,POS,260,Debit,0
BDDA9128-877C-C031-D143-379821B98C48,NO9661227714699,5/10/2021,15:03:55,72563,Retail,POS,69,Debit,0
DA1AFA95-A267-67ED-F2EE-6A415CBF85DA,LI9857067334209354116,5/10/2021,13:48:43,24143,Retail,POS,291,Debit,1
0B6113EA-802C-73AE-0749-C11986BB7DF3,BA418383291772974231,5/10/2021,10:08:06,52486,Retail,POS,139,Credit,0
A572F7EE-747A-3128-454A-9FF1872E38B1,KZ625956464788388263,5/10/2021,3:28:15,21565,Retail,POS,85,Credit,0
1319C789-0679-95F6-5ACB-8D92C56D995F,HR3929175841861546248,5/10/2021,18:39:58,68483,Retail,POS,26,Debit,0
48C0F73B-E296-9BC3-1D9D-6FA35483BCCA,LU062933557626661245,5/10/2021,15:20:58,91933,Retail,POS,346,Debit,0
FA8A0B86-31B4-3514-57E7-5FC94B4EDBC8,DE58445692899233564036,5/10/2021,6:06:10,71927,Retail,POS,876,Credit,1
734EBF10-7BC1-6D7A-F886-DB8CD1A29AE5,HR1212405417132345834,5/10/2021,8:52:18,27741,Retail,POS,14,Debit,0
9E641484-5082-979C-3477-E29CB5FD928B,CZ8981857723384328659471,5/10/2021,22:19:58,36125,Retail,POS,266,Debit,0
5D345CE2-CE06-936E-6B7C-A593BBCE0CAB,AL29547474792293708929121609,5/10/2021,7:44:17,62833,Retail,POS,96,Credit,0
CE134D44-DDB9-740D-79D9-A995E4C1F26A,HR7550249427566284024,5/10/2021,13:31:44,57387,Retail,POS,173,Credit,0
9D6BE9C3-C325-FE9E-5375-5E9C7401EC18,CR0756235387225951999,5/10/2021,10:08:05,65245,Retail,POS,275,Credit,0
30AF3617-BE29-8EDD-6956-7DC0622E01D7,VG8496575599501949704274,5/10/2021,20:42:51,85716,Retail,POS,111,Credit,0
0AC54DC7-7773-64B2-91C6-103699B87918,MD8934357482513806485510,5/10/2021,7:20:01,99550,Retail,POS,293,Debit,0
88288DD6-0952-3AA7-A6EC-2C67E8B55C5A,SK3447775104810950449436,5/10/2021,18:53:28,51864,Retail,POS,31,Debit,0
CC780695-1F14-D6EE-395A-8456DBCD15C6,PL36033715865326441142400052,5/10/2021,17:57:58,32743,Retail,POS,333,Debit,0
3BE32602-61ED-5195-9A5C-CA05466459EA,TR520188717723881642637655,5/10/2021,16:39:10,32872,Retail,POS,136,Debit,0
2A374C22-496A-5929-3057-ABE44EA6A7D2,BH92654562342480567130,5/10/2021,3:36:49,62017,Retail,POS,253,Debit,0
6D32885D-BF56-C378-D9BF-3CCC269C5523,TN6514630582548246382104,5/10/2021,10:50:42,76107,Retail,POS,367,Credit,1
0833B61D-4DCB-AD5B-3493-0737925894C2,LB61355618616532522557236775,5/10/2021,15:37:47,87773,Retail,POS,277,Debit,0
CC74E0AE-54C9-1E77-29B0-FA6E9ECEC6D2,AZ23617216114819755341611637,5/10/2021,3:49:14,51033,Retail,POS,251,Credit,0
D6D8DB5D-AAE4-F469-5D3D-DAB71A6C5E91,TR443806053619225363543383,5/10/2021,21:10:42,97721,Retail,POS,15,Credit,0
4269A337-A1EA-A745-A63D-10E6CB110466,LB45371657884090636115453313,5/10/2021,7:33:01,48309,Retail,POS,134,Debit,0
210175FA-B36A-5628-3C6A-433C18E473A3,DO16933384225473974222443763,5/10/2021,18:32:28,62768,Retail,POS,765,Credit,1
08D77E16-5DE7-7A6B-B00D-D5E86D037962,GT19656136416391161967053735,5/10/2021,13:21:37,70456,Retail,POS,216,Credit,0
